person_id;schooltype;schooladvies
DUMMY2_1070;1;0
DUMMY2_1071;1;0
DUMMY2_1072;1;6
DUMMY2_1073;1;1
DUMMY2_1074;1;0
DUMMY2_1075;1;5
DUMMY2_1076;1;3
DUMMY2_1077;1;9
DUMMY2_1078;1;3
DUMMY2_1079;1;5
DUMMY2_1080;1;7
DUMMY2_1081;1;8
DUMMY2_1082;2;7
DUMMY2_1083;1;9
DUMMY2_1084;1;0
DUMMY2_1085;1;0
DUMMY2_1086;1;9
DUMMY2_1087;1;0
DUMMY2_1088;1;0
DUMMY2_1089;1;6
DUMMY2_1090;1;3
DUMMY2_1091;2;1
DUMMY2_1092;1;9
DUMMY2_1093;1;0
DUMMY2_1094;1;9
DUMMY2_1095;1;0
DUMMY2_1096;1;7
DUMMY2_1097;1;4
DUMMY2_1098;1;8
DUMMY2_1099;1;2
DUMMY2_1100;1;0
DUMMY2_1101;1;4
DUMMY2_1102;1;7
DUMMY2_1103;1;0
DUMMY2_1104;1;3
DUMMY2_1105;1;0
DUMMY2_1106;1;0
DUMMY2_1107;1;9
DUMMY2_1108;1;7
DUMMY2_1109;1;8
DUMMY2_1110;1;4
DUMMY2_1111;2;8
DUMMY2_1112;1;1
DUMMY2_1113;1;5
DUMMY2_1114;1;0
DUMMY2_1115;1;7
DUMMY2_1116;1;1
DUMMY2_1117;1;0
DUMMY2_1118;1;4
DUMMY2_1119;1;9
DUMMY2_1120;1;8
DUMMY2_1121;1;9
DUMMY2_1122;1;7
DUMMY2_1123;1;0
DUMMY2_1124;1;2
DUMMY2_1125;1;10
DUMMY2_1126;1;8
DUMMY2_1127;1;0
DUMMY2_1128;1;9
DUMMY2_1129;1;7
DUMMY2_1130;1;0
DUMMY2_1131;1;0
DUMMY2_1132;1;10
DUMMY2_1133;1;7
DUMMY2_1134;1;6
DUMMY2_1135;2;4
DUMMY2_1136;1;0
DUMMY2_1137;1;7
DUMMY2_1138;1;8
DUMMY2_1139;1;8
DUMMY2_1140;1;0
DUMMY2_1141;1;7
DUMMY2_1142;1;10
DUMMY2_1143;1;3
DUMMY2_1144;1;0
DUMMY2_1145;2;4
DUMMY2_1146;1;10
DUMMY2_1147;2;7
DUMMY2_1148;1;10
DUMMY2_1149;1;0
DUMMY2_1150;1;9
DUMMY2_1151;1;7
DUMMY2_1152;1;0
DUMMY2_1153;1;6
DUMMY2_1154;1;9
DUMMY2_1155;1;0
DUMMY2_1156;1;0
DUMMY2_1157;1;9
DUMMY2_1158;1;0
DUMMY2_1159;1;2
DUMMY2_1160;1;10
DUMMY2_1161;1;6
DUMMY2_1162;1;3
DUMMY2_1163;1;0
DUMMY2_1164;1;10
DUMMY2_1165;1;4
DUMMY2_1166;1;1
DUMMY2_1167;1;0
DUMMY2_1168;1;5
DUMMY2_1169;1;9
DUMMY2_1170;1;1
DUMMY2_1171;1;0
DUMMY2_1172;1;0
DUMMY2_1173;1;0
DUMMY2_1174;1;10
DUMMY2_1175;1;10
DUMMY2_1176;1;7
DUMMY2_1177;1;8
DUMMY2_1178;1;8
DUMMY2_1179;1;10
DUMMY2_1180;1;3
DUMMY2_1181;1;9
DUMMY2_1182;1;6
DUMMY2_1183;1;0
DUMMY2_1184;1;5
DUMMY2_1185;1;9
DUMMY2_1186;1;0
DUMMY2_1187;1;6
DUMMY2_1188;1;0
DUMMY2_1189;1;5
DUMMY2_1190;1;1
DUMMY2_1191;1;0
DUMMY2_1192;1;5
DUMMY2_1193;1;6
DUMMY2_1194;1;10
DUMMY2_1195;1;1
DUMMY2_1196;1;3
DUMMY2_1197;1;3
DUMMY2_1198;1;2
DUMMY2_1199;1;8
DUMMY2_1200;1;0
DUMMY2_1201;1;6
DUMMY2_1202;1;8
DUMMY2_1203;1;4
DUMMY2_1204;1;9
DUMMY2_1205;1;8
DUMMY2_1206;1;0
DUMMY2_1207;1;1
DUMMY2_1208;1;8
DUMMY2_1209;1;5
DUMMY2_1210;1;2
DUMMY2_1211;1;7
DUMMY2_1212;1;4
DUMMY2_1213;1;4
DUMMY2_1214;2;5
DUMMY2_1215;2;3
DUMMY2_1216;1;2
DUMMY2_1217;1;1
DUMMY2_1218;1;0
DUMMY2_1219;1;0
DUMMY2_1220;1;3
DUMMY2_1221;1;2
DUMMY2_1222;1;0
DUMMY2_1223;1;10
DUMMY2_1224;1;1
DUMMY2_1225;1;3
DUMMY2_1226;1;4
DUMMY2_1227;1;8
DUMMY2_1228;1;0
DUMMY2_1229;1;0
DUMMY2_1230;1;0
DUMMY2_1231;1;0
DUMMY2_1232;1;7
DUMMY2_1233;1;3
DUMMY2_1234;1;2
DUMMY2_1235;1;8
DUMMY2_1236;1;9
DUMMY2_1237;1;0
DUMMY2_1238;1;7
DUMMY2_1239;1;5
DUMMY2_1240;1;5
DUMMY2_1241;1;3
DUMMY2_1242;1;10
DUMMY2_1243;1;0
DUMMY2_1244;1;2
DUMMY2_1245;1;5
DUMMY2_1246;1;2
DUMMY2_1247;1;10
DUMMY2_1248;1;9
DUMMY2_1249;1;2
DUMMY2_1250;1;9
DUMMY2_1251;1;4
DUMMY2_1252;1;0
DUMMY2_1253;1;7
DUMMY2_1254;1;10
DUMMY2_1255;1;5
DUMMY2_1256;2;0
DUMMY2_1257;1;6
DUMMY2_1258;1;2
DUMMY2_1259;1;8
DUMMY2_1260;1;3
DUMMY2_1261;1;7
DUMMY2_1262;1;7
DUMMY2_1263;1;0
DUMMY2_1264;1;3
DUMMY2_1265;1;8
DUMMY2_1266;1;5
DUMMY2_1267;1;0
DUMMY2_1268;1;7
DUMMY2_1269;1;0
DUMMY2_1270;1;0
DUMMY2_1271;1;0
DUMMY2_1272;1;0
DUMMY2_1273;1;3
DUMMY2_1274;1;5
DUMMY2_1275;2;6
DUMMY2_1276;1;4
DUMMY2_1277;1;0
DUMMY2_1278;1;10
DUMMY2_1279;1;9
DUMMY2_1280;1;5
DUMMY2_1281;2;8
DUMMY2_1282;1;10
DUMMY2_1283;1;2
DUMMY2_1284;1;2
DUMMY2_1285;1;8
DUMMY2_1286;2;9
DUMMY2_1287;2;0
DUMMY2_1288;1;7
DUMMY2_1289;1;0
DUMMY2_1290;2;6
DUMMY2_1291;1;0
DUMMY2_1292;1;7
DUMMY2_1293;1;0
DUMMY2_1294;1;10
DUMMY2_1295;1;0
DUMMY2_1296;1;0
DUMMY2_1297;1;9
DUMMY2_1298;1;0
DUMMY2_1299;1;5
DUMMY2_1300;1;3
DUMMY2_1301;1;2
DUMMY2_1302;1;7
DUMMY2_1303;1;0
DUMMY2_1304;1;9
DUMMY2_1305;1;0
DUMMY2_1306;1;0
DUMMY2_1307;1;8
DUMMY2_1308;1;2
DUMMY2_1309;1;8
DUMMY2_1310;1;7
DUMMY2_1311;1;3
DUMMY2_1312;1;1
DUMMY2_1313;1;2
DUMMY2_1314;1;3
DUMMY2_1315;1;0
DUMMY2_1316;1;1
DUMMY2_1317;1;4
DUMMY2_1318;1;0
DUMMY2_1319;1;0
DUMMY2_1320;1;9
DUMMY2_1321;1;9
DUMMY2_1322;1;0
DUMMY2_1323;1;9
DUMMY2_1324;1;7
DUMMY2_1325;1;7
DUMMY2_1326;1;0
DUMMY2_1327;1;0
DUMMY2_1328;1;0
DUMMY2_1329;1;3
DUMMY2_1330;1;6
DUMMY2_1331;1;0
DUMMY2_1332;1;0
DUMMY2_1333;1;4
DUMMY2_1334;1;3
DUMMY2_1335;1;4
DUMMY2_1336;2;9
DUMMY2_1337;1;4
DUMMY2_1338;1;5
DUMMY2_1339;1;0
DUMMY2_1340;2;3
DUMMY2_1341;1;0
DUMMY2_1342;1;0
DUMMY2_1343;1;10
DUMMY2_1344;1;5
DUMMY2_1345;1;4
DUMMY2_1346;1;2
DUMMY2_1347;1;7
DUMMY2_1348;1;3
DUMMY2_1349;2;0
DUMMY2_1350;1;4
DUMMY2_1351;1;1
DUMMY2_1352;1;5
DUMMY2_1353;1;10
DUMMY2_1354;1;0
DUMMY2_1355;1;1
DUMMY2_1356;1;0
DUMMY2_1357;1;6
DUMMY2_1358;1;10
DUMMY2_1359;1;5
DUMMY2_1360;1;5
DUMMY2_1361;1;10
DUMMY2_1362;1;0
DUMMY2_1363;1;2
DUMMY2_1364;1;8
DUMMY2_1365;2;0
DUMMY2_1366;1;7
DUMMY2_1367;1;9
DUMMY2_1368;1;5
DUMMY2_1369;1;5
DUMMY2_1370;2;0
DUMMY2_1371;1;7
DUMMY2_1372;1;9
DUMMY2_1373;1;0
DUMMY2_1374;1;0
DUMMY2_1375;1;10
DUMMY2_1376;1;10
DUMMY2_1377;1;3
DUMMY2_1378;1;6
DUMMY2_1379;1;4
DUMMY2_1380;1;0
DUMMY2_1381;1;4
DUMMY2_1382;1;2
DUMMY2_1383;1;6
DUMMY2_1384;1;1
DUMMY2_1385;1;1
DUMMY2_1386;1;6
DUMMY2_1387;1;9
DUMMY2_1388;1;0
DUMMY2_1389;1;9
DUMMY2_1390;1;0
DUMMY2_1391;1;0
DUMMY2_1392;2;1
DUMMY2_1393;1;6
DUMMY2_1394;2;0
DUMMY2_1395;1;8
DUMMY2_1396;1;10
DUMMY2_1397;1;5
DUMMY2_1398;1;0
DUMMY2_1399;1;1
DUMMY2_1400;1;1
DUMMY2_1401;1;10
DUMMY2_1402;1;0
DUMMY2_1403;1;0
DUMMY2_1404;1;10
DUMMY2_1405;1;5
DUMMY2_1406;1;8
DUMMY2_1407;1;10
DUMMY2_1408;1;0
DUMMY2_1409;1;8
DUMMY2_1410;1;5
DUMMY2_1411;1;0
DUMMY2_1412;1;0
DUMMY2_1413;1;0
DUMMY2_1414;1;9
DUMMY2_1415;1;0
DUMMY2_1416;1;3
DUMMY2_1417;1;8
DUMMY2_1418;1;9
DUMMY2_1419;1;1
DUMMY2_1420;1;1
DUMMY2_1421;1;4
DUMMY2_1422;1;0
DUMMY2_1423;1;3
DUMMY2_1424;1;4
DUMMY2_1425;1;3
DUMMY2_1426;1;6
DUMMY2_1427;1;0
DUMMY2_1428;2;9
DUMMY2_1429;1;1
DUMMY2_1430;1;2
DUMMY2_1431;1;7
DUMMY2_1432;1;5
DUMMY2_1433;1;7
DUMMY2_1434;2;0
DUMMY2_1435;1;4
DUMMY2_1436;1;2
DUMMY2_1437;1;5
DUMMY2_1438;1;2
DUMMY2_1439;1;2
DUMMY2_1440;1;4
DUMMY2_1441;1;0
DUMMY2_1442;1;2
DUMMY2_1443;1;0
DUMMY2_1444;1;7
DUMMY2_1445;1;4
DUMMY2_1446;1;7
DUMMY2_1447;1;4
DUMMY2_1448;1;0
DUMMY2_1449;1;7
DUMMY2_1450;1;4
DUMMY2_1451;1;0
DUMMY2_1452;2;4
DUMMY2_1453;1;1
DUMMY2_1454;2;5
DUMMY2_1455;1;7
DUMMY2_1456;1;1
DUMMY2_1457;1;10
DUMMY2_1458;1;0
DUMMY2_1459;1;0
DUMMY2_1460;1;3
DUMMY2_1461;1;0
DUMMY2_1462;2;6
DUMMY2_1463;1;8
DUMMY2_1464;1;10
DUMMY2_1465;1;4
DUMMY2_1466;1;6
DUMMY2_1467;1;6
DUMMY2_1468;1;7
DUMMY2_1469;1;6
DUMMY2_1470;1;4
DUMMY2_1471;1;0
DUMMY2_1472;1;0
DUMMY2_1473;1;0
DUMMY2_1474;1;0
DUMMY2_1475;1;9
DUMMY2_1476;2;10
DUMMY2_1477;1;0
DUMMY2_1478;1;1
DUMMY2_1479;1;8
DUMMY2_1480;1;8
DUMMY2_1481;1;3
DUMMY2_1482;1;0
DUMMY2_1483;1;1
DUMMY2_1484;1;10
DUMMY2_1485;1;4
DUMMY2_1486;1;7
DUMMY2_1487;1;0
DUMMY2_1488;1;3
DUMMY2_1489;1;0
DUMMY2_1490;1;9
DUMMY2_1491;1;10
DUMMY2_1492;1;0
DUMMY2_1493;1;3
DUMMY2_1494;1;0
DUMMY2_1495;1;0
DUMMY2_1496;1;7
DUMMY2_1497;1;0
DUMMY2_1498;1;8
DUMMY2_1499;1;0
DUMMY2_1500;1;8
DUMMY2_1501;1;6
DUMMY2_1502;1;7
DUMMY2_1503;1;6
DUMMY2_1504;1;0
DUMMY2_1505;1;3
DUMMY2_1506;1;7
DUMMY2_1507;1;3
DUMMY2_1508;1;3
DUMMY2_1509;1;1
DUMMY2_1510;1;4
DUMMY2_1511;1;6
DUMMY2_1512;1;0
DUMMY2_1513;1;10
DUMMY2_1514;1;0
DUMMY2_1515;1;3
DUMMY2_1516;1;3
DUMMY2_1517;1;9
DUMMY2_1518;1;5
DUMMY2_1519;1;0
DUMMY2_1520;1;5
DUMMY2_1521;1;6
DUMMY2_1522;1;5
DUMMY2_1523;1;2
DUMMY2_1524;1;5
DUMMY2_1525;1;7
DUMMY2_1526;1;8
DUMMY2_1527;1;0
DUMMY2_1528;1;8
DUMMY2_1529;1;7
DUMMY2_1530;1;0
DUMMY2_1531;1;8
DUMMY2_1532;1;0
DUMMY2_1533;1;2
DUMMY2_1534;1;7
DUMMY2_1535;1;0
DUMMY2_1536;1;0
DUMMY2_1537;1;6
DUMMY2_1538;1;0
DUMMY2_1539;1;10
DUMMY2_1540;1;2
DUMMY2_1541;1;7
DUMMY2_1542;1;2
DUMMY2_1543;1;6
DUMMY2_1544;1;7
DUMMY2_1545;1;5
DUMMY2_1546;1;6
DUMMY2_1547;1;9
DUMMY2_1548;1;0
DUMMY2_1549;1;4
DUMMY2_1550;1;0
DUMMY2_1551;1;6
DUMMY2_1552;2;9
DUMMY2_1553;1;4
DUMMY2_1554;1;7
DUMMY2_1555;1;10
DUMMY2_1556;1;0
DUMMY2_1557;1;7
DUMMY2_1558;1;9
DUMMY2_1559;1;0
DUMMY2_1560;1;5
DUMMY2_1561;1;0
DUMMY2_1562;1;0
DUMMY2_1563;1;0
DUMMY2_1564;1;6
DUMMY2_1565;1;6
DUMMY2_1566;1;1
DUMMY2_1567;1;1
DUMMY2_1568;1;0
DUMMY2_1569;1;2
DUMMY2_1570;1;6
DUMMY2_1571;1;0
DUMMY2_1572;1;0
DUMMY2_1573;1;3
DUMMY2_1574;1;5
DUMMY2_1575;1;6
DUMMY2_1576;1;0
DUMMY2_1577;1;4
DUMMY2_1578;1;0
DUMMY2_1579;2;0
DUMMY2_1580;1;0
DUMMY2_1581;1;6
DUMMY2_1582;1;4
DUMMY2_1583;1;8
DUMMY2_1584;1;9
DUMMY2_1585;1;4
DUMMY2_1586;1;9
DUMMY2_1587;1;2
DUMMY2_1588;1;4
DUMMY2_1589;1;0
DUMMY2_1590;1;5
DUMMY2_1591;1;9
DUMMY2_1592;1;0
DUMMY2_1593;1;4
DUMMY2_1594;1;3
DUMMY2_1595;1;7
DUMMY2_1596;1;3
DUMMY2_1597;1;2
DUMMY2_1598;1;2
DUMMY2_1599;1;8
DUMMY2_1600;1;10
DUMMY2_1601;1;0
DUMMY2_1602;1;9
DUMMY2_1603;1;10
DUMMY2_1604;1;6
DUMMY2_1605;1;0
DUMMY2_1606;1;3
DUMMY2_1607;1;4
DUMMY2_1608;1;9
DUMMY2_1609;1;2
DUMMY2_1610;1;1
DUMMY2_1611;1;1
DUMMY2_1612;1;0
DUMMY2_1613;1;0
DUMMY2_1614;1;1
DUMMY2_1615;1;4
DUMMY2_1616;1;7
DUMMY2_1617;1;0
DUMMY2_1618;1;6
DUMMY2_1619;1;6
DUMMY2_1620;1;5
DUMMY2_1621;1;0
DUMMY2_1622;1;0
DUMMY2_1623;1;9
DUMMY2_1624;1;0
DUMMY2_1625;1;5
DUMMY2_1626;1;5
DUMMY2_1627;1;9
DUMMY2_1628;1;7
DUMMY2_1629;1;9
DUMMY2_1630;1;5
DUMMY2_1631;1;9
DUMMY2_1632;1;7
DUMMY2_1633;1;0
DUMMY2_1634;1;10
DUMMY2_1635;1;0
DUMMY2_1636;1;9
DUMMY2_1637;1;9
DUMMY2_1638;1;5
DUMMY2_1639;1;1
DUMMY2_1640;1;5
DUMMY2_1641;1;0
DUMMY2_1642;1;0
DUMMY2_1643;1;4
DUMMY2_1644;1;10
DUMMY2_1645;1;4
DUMMY2_1646;1;0
DUMMY2_1647;1;4
DUMMY2_1648;1;9
DUMMY2_1649;1;8
DUMMY2_1650;1;2
DUMMY2_1651;1;3
DUMMY2_1652;1;10
DUMMY2_1653;1;3
DUMMY2_1654;1;0
DUMMY2_1655;1;10
DUMMY2_1656;2;0
DUMMY2_1657;1;4
DUMMY2_1658;1;3
DUMMY2_1659;1;8
DUMMY2_1660;1;0
DUMMY2_1661;1;10
DUMMY2_1662;1;0
DUMMY2_1663;1;0
DUMMY2_1664;1;0
DUMMY2_1665;1;8
DUMMY2_1666;1;8
DUMMY2_1667;1;0
DUMMY2_1668;1;9
DUMMY2_1669;2;8
DUMMY2_1670;1;0
DUMMY2_1671;1;9
DUMMY2_1672;1;9
DUMMY2_1673;1;8
DUMMY2_1674;1;3
DUMMY2_1675;1;0
DUMMY2_1676;1;9
DUMMY2_1677;1;0
DUMMY2_1678;1;0
DUMMY2_1679;1;0
DUMMY2_1680;1;0
DUMMY2_1681;1;2
DUMMY2_1682;1;0
DUMMY2_1683;1;3
DUMMY2_1684;1;7
DUMMY2_1685;1;3
DUMMY2_1686;1;3
DUMMY2_1687;1;10
DUMMY2_1688;2;9
DUMMY2_1689;1;1
DUMMY2_1690;2;0
DUMMY2_1691;1;0
DUMMY2_1692;1;1
DUMMY2_1693;1;8
DUMMY2_1694;1;10
DUMMY2_1695;1;3
DUMMY2_1696;1;4
DUMMY2_1697;1;9
DUMMY2_1698;1;3
DUMMY2_1699;1;4
DUMMY2_1700;1;6
DUMMY2_1701;1;0
DUMMY2_1702;1;5
DUMMY2_1703;1;0
DUMMY2_1704;1;5
DUMMY2_1705;1;1
DUMMY2_1706;1;0
DUMMY2_1707;1;9
DUMMY2_1708;1;0
DUMMY2_1709;1;8
DUMMY2_1710;1;6
DUMMY2_1711;1;2
DUMMY2_1712;1;1
DUMMY2_1713;1;10
DUMMY2_1714;1;10
DUMMY2_1715;1;5
DUMMY2_1716;1;10
DUMMY2_1717;1;0
DUMMY2_1718;1;10
DUMMY2_1719;1;6
DUMMY2_1720;1;7
DUMMY2_1721;1;5
DUMMY2_1722;1;0
DUMMY2_1723;1;0
DUMMY2_1724;1;3
DUMMY2_1725;1;0
DUMMY2_1726;1;7
DUMMY2_1727;1;0
DUMMY2_1728;1;0
DUMMY2_1729;1;0
DUMMY2_1730;1;9
DUMMY2_1731;1;9
DUMMY2_1732;1;0
DUMMY2_1733;1;7
DUMMY2_1734;1;0
DUMMY2_1735;1;1
DUMMY2_1736;1;5
DUMMY2_1737;1;8
DUMMY2_1738;1;5
DUMMY2_1739;1;5
DUMMY2_1740;1;4
DUMMY2_1741;2;1
DUMMY2_1742;1;6
DUMMY2_1743;2;0
DUMMY2_1744;1;0
DUMMY2_1745;1;4
DUMMY2_1746;1;0
DUMMY2_1747;1;4
DUMMY2_1748;1;8
DUMMY2_1749;1;0
DUMMY2_1750;1;0
DUMMY2_1751;1;8
DUMMY2_1752;1;2
DUMMY2_1753;1;10
DUMMY2_1754;1;7
DUMMY2_1755;1;2
DUMMY2_1756;2;0
DUMMY2_1757;1;0
DUMMY2_1758;1;0
DUMMY2_1759;1;0
DUMMY2_1760;1;3
DUMMY2_1761;2;0
DUMMY2_1762;1;2
DUMMY2_1763;1;2
DUMMY2_1764;1;0
DUMMY2_1765;1;4
DUMMY2_1766;1;0
DUMMY2_1767;2;0
DUMMY2_1768;1;0
DUMMY2_1769;1;2
DUMMY2_1770;1;3
DUMMY2_1771;1;6
DUMMY2_1772;1;3
DUMMY2_1773;1;0
DUMMY2_1774;1;0
DUMMY2_1775;1;5
DUMMY2_1776;2;0
DUMMY2_1777;1;9
DUMMY2_1778;1;4
DUMMY2_1779;1;1
DUMMY2_1780;1;9
DUMMY2_1781;1;5
DUMMY2_1782;1;9
DUMMY2_1783;1;0
DUMMY2_1784;1;6
DUMMY2_1785;1;6
DUMMY2_1786;1;3
DUMMY2_1787;1;2
DUMMY2_1788;1;1
DUMMY2_1789;1;0
DUMMY2_1790;1;0
DUMMY2_1791;1;5
DUMMY2_1792;1;2
DUMMY2_1793;1;0
DUMMY2_1794;1;0
DUMMY2_1795;1;0
DUMMY2_1796;1;0
DUMMY2_1797;1;6
DUMMY2_1798;1;4
DUMMY2_1799;1;4
DUMMY2_1800;1;8
DUMMY2_1801;1;2
DUMMY2_1802;2;0
DUMMY2_1803;1;10
DUMMY2_1804;1;9
DUMMY2_1805;1;8
DUMMY2_1806;1;2
DUMMY2_1807;1;6
DUMMY2_1808;1;3
DUMMY2_1809;1;4
DUMMY2_1810;1;5
DUMMY2_1811;1;10
DUMMY2_1812;1;0
DUMMY2_1813;1;3
DUMMY2_1814;1;6
DUMMY2_1815;1;3
DUMMY2_1816;1;8
DUMMY2_1817;1;9
DUMMY2_1818;1;2
DUMMY2_1819;2;7
DUMMY2_1820;1;3
DUMMY2_1821;1;3
DUMMY2_1822;1;0
DUMMY2_1823;1;10
DUMMY2_1824;1;9
DUMMY2_1825;1;8
DUMMY2_1826;1;0
DUMMY2_1827;1;0
DUMMY2_1828;1;7
DUMMY2_1829;1;9
DUMMY2_1830;1;2
DUMMY2_1831;1;8
DUMMY2_1832;2;1
DUMMY2_1833;1;10
DUMMY2_1834;1;0
DUMMY2_1835;1;2
DUMMY2_1836;1;0
DUMMY2_1837;1;10
DUMMY2_1838;1;4
DUMMY2_1839;1;0
DUMMY2_1840;1;4
DUMMY2_1841;1;1
DUMMY2_1842;1;8
DUMMY2_1843;1;4
DUMMY2_1844;1;3
DUMMY2_1845;1;0
DUMMY2_1846;1;0
DUMMY2_1847;1;5
DUMMY2_1848;1;7
DUMMY2_1849;1;3
DUMMY2_1850;1;0
DUMMY2_1851;1;1
DUMMY2_1852;1;10
DUMMY2_1853;1;0
DUMMY2_1854;1;0
DUMMY2_1855;1;4
DUMMY2_1856;1;2
DUMMY2_1857;1;6
DUMMY2_1858;1;7
DUMMY2_1859;1;3
DUMMY2_1860;1;3
DUMMY2_1861;1;0
DUMMY2_1862;1;4
DUMMY2_1863;1;7
DUMMY2_1864;1;4
DUMMY2_1865;1;8
DUMMY2_1866;1;0
DUMMY2_1867;1;0
DUMMY2_1868;1;6
DUMMY2_1869;2;2
DUMMY2_1870;1;2
DUMMY2_1871;1;0
DUMMY2_1872;1;1
DUMMY2_1873;1;0
DUMMY2_1874;1;0
DUMMY2_1875;1;0
DUMMY2_1876;1;10
DUMMY2_1877;1;2
DUMMY2_1878;1;0
DUMMY2_1879;2;0
DUMMY2_1880;1;3
DUMMY2_1881;1;8
DUMMY2_1882;1;1
DUMMY2_1883;1;5
DUMMY2_1884;1;9
DUMMY2_1885;1;3
DUMMY2_1886;1;0
DUMMY2_1887;1;5
DUMMY2_1888;1;5
DUMMY2_1889;1;0
DUMMY2_1890;1;0
DUMMY2_1891;1;4
DUMMY2_1892;1;10
DUMMY2_1893;1;0
DUMMY2_1894;1;0
DUMMY2_1895;1;0
DUMMY2_1896;1;10
DUMMY2_1897;1;0
DUMMY2_1898;1;6
DUMMY2_1899;1;0
DUMMY2_1900;1;8
DUMMY2_1901;1;8
DUMMY2_1902;1;8
DUMMY2_1903;1;0
DUMMY2_1904;2;0
DUMMY2_1905;1;0
DUMMY2_1906;1;3
DUMMY2_1907;1;10
DUMMY2_1908;1;9
DUMMY2_1909;1;2
DUMMY2_1910;1;9
DUMMY2_1911;1;6
DUMMY2_1912;1;10
DUMMY2_1913;1;0
DUMMY2_1914;1;1
DUMMY2_1915;1;2
DUMMY2_1916;2;1
DUMMY2_1917;1;1
DUMMY2_1918;1;10
DUMMY2_1919;1;9
DUMMY2_1920;1;2
DUMMY2_1921;1;7
DUMMY2_1922;1;0
DUMMY2_1923;2;7
DUMMY2_1924;1;0
DUMMY2_1925;1;5
DUMMY2_1926;1;7
DUMMY2_1927;1;3
DUMMY2_1928;1;0
DUMMY2_1929;1;3
DUMMY2_1930;1;1
DUMMY2_1931;1;0
DUMMY2_1932;1;6
DUMMY2_1933;1;9
DUMMY2_1934;1;8
DUMMY2_1935;1;10
DUMMY2_1936;1;0
DUMMY2_1937;1;3
DUMMY2_1938;1;0
DUMMY2_1939;1;4
DUMMY2_1940;1;8
DUMMY2_1941;1;1
DUMMY2_1942;1;0
DUMMY2_1943;1;2
DUMMY2_1944;1;1
DUMMY2_1945;1;8
DUMMY2_1946;1;0
DUMMY2_1947;1;1
DUMMY2_1948;1;0
DUMMY2_1949;1;6
DUMMY2_1950;1;0
DUMMY2_1951;1;2
DUMMY2_1952;1;8
DUMMY2_1953;1;3
DUMMY2_1954;1;5
DUMMY2_1955;1;6
DUMMY2_1956;1;8
DUMMY2_1957;1;9
DUMMY2_1958;1;0
DUMMY2_1959;1;10
DUMMY2_1960;1;0
DUMMY2_1961;1;5
DUMMY2_1962;1;6
DUMMY2_1963;1;0
DUMMY2_1964;1;7
DUMMY2_1965;1;10
DUMMY2_1966;1;0
DUMMY2_1967;1;7
DUMMY2_1968;1;6
DUMMY2_1969;1;4
DUMMY2_1970;1;0
DUMMY2_1971;1;0
DUMMY2_1972;1;0
DUMMY2_1973;1;7
DUMMY2_1974;1;10
DUMMY2_1975;1;0
DUMMY2_1976;1;0
DUMMY2_1977;1;6
DUMMY2_1978;1;1
DUMMY2_1979;1;3
DUMMY2_1980;1;3
DUMMY2_1981;1;0
DUMMY2_1982;1;0
DUMMY2_1983;1;0
DUMMY2_1984;1;0
DUMMY2_1985;1;3
DUMMY2_1986;1;7
DUMMY2_1987;1;0
DUMMY2_1988;1;7
DUMMY2_1989;1;8
DUMMY2_1990;1;0
DUMMY2_1991;1;0
DUMMY2_1992;1;0
DUMMY2_1993;1;1
DUMMY2_1994;1;10
DUMMY2_1995;1;9
DUMMY2_1996;1;7
DUMMY2_1997;1;3
DUMMY2_1998;1;1
DUMMY2_1999;1;1
DUMMY2_2000;1;1
DUMMY2_2001;1;0
DUMMY2_2002;1;1
DUMMY2_2003;1;4
DUMMY2_2004;1;8
DUMMY2_2005;1;1
DUMMY2_2006;1;0
DUMMY2_2007;1;6
DUMMY2_2008;1;4
DUMMY2_2009;1;0
DUMMY2_2010;1;0
DUMMY2_2011;1;2
DUMMY2_2012;1;8
DUMMY2_2013;1;0
DUMMY2_2014;1;2
DUMMY2_2015;1;5
DUMMY2_2016;1;2
DUMMY2_2017;1;8
DUMMY2_2018;1;0
DUMMY2_2019;1;0
DUMMY2_2020;1;0
DUMMY2_2021;1;6
DUMMY2_2022;1;3
DUMMY2_2023;1;7
DUMMY2_2024;1;0
DUMMY2_2025;1;7
DUMMY2_2026;1;1
DUMMY2_2027;1;0
DUMMY2_2028;1;8
DUMMY2_2029;1;10
DUMMY2_2030;1;0
DUMMY2_2031;1;5
DUMMY2_2032;1;5
DUMMY2_2033;1;7
DUMMY2_2034;2;10
DUMMY2_2035;1;5
DUMMY2_2036;1;4
DUMMY2_2037;1;9
DUMMY2_2038;1;0
DUMMY2_2039;1;4
DUMMY2_2040;1;0
DUMMY2_2041;1;1
DUMMY2_2042;1;4
DUMMY2_2043;2;1
DUMMY2_2044;1;9
DUMMY2_2045;1;8
DUMMY2_2046;1;4
DUMMY2_2047;1;9
DUMMY2_2048;1;4
DUMMY2_2049;1;3
DUMMY2_2050;1;0
DUMMY2_2051;1;10
DUMMY2_2052;1;0
DUMMY2_2053;1;9
DUMMY2_2054;1;1
DUMMY2_2055;1;1
DUMMY2_2056;1;0
DUMMY2_2057;1;5
DUMMY2_2058;1;6
DUMMY2_2059;1;6
DUMMY2_2060;2;0
DUMMY2_2061;1;0
DUMMY2_2062;1;9
DUMMY2_2063;1;8
DUMMY2_2064;1;9
DUMMY2_2065;1;9
DUMMY2_2066;1;10
DUMMY2_2067;1;0
