person_id;schooltype;schooladvies
DUMMY1_1070;1;0
DUMMY1_1071;1;8
DUMMY1_1072;1;5
DUMMY1_1073;1;4
DUMMY1_1074;1;4
DUMMY1_1075;1;1
DUMMY1_1076;1;0
DUMMY1_1077;1;4
DUMMY1_1078;1;10
DUMMY1_1079;1;5
DUMMY1_1080;1;8
DUMMY1_1081;1;0
DUMMY1_1082;1;2
DUMMY1_1083;1;7
DUMMY1_1084;1;10
DUMMY1_1085;1;8
DUMMY1_1086;1;5
DUMMY1_1087;1;5
DUMMY1_1088;1;9
DUMMY1_1089;1;6
DUMMY1_1090;1;0
DUMMY1_1091;1;7
DUMMY1_1092;1;8
DUMMY1_1093;1;0
DUMMY1_1094;1;8
DUMMY1_1095;1;4
DUMMY1_1096;1;0
DUMMY1_1097;1;10
DUMMY1_1098;1;2
DUMMY1_1099;1;8
DUMMY1_1100;1;3
DUMMY1_1101;1;4
DUMMY1_1102;1;4
DUMMY1_1103;1;7
DUMMY1_1104;1;4
DUMMY1_1105;1;1
DUMMY1_1106;1;0
DUMMY1_1107;1;0
DUMMY1_1108;1;0
DUMMY1_1109;1;5
DUMMY1_1110;1;8
DUMMY1_1111;1;2
DUMMY1_1112;1;5
DUMMY1_1113;1;7
DUMMY1_1114;1;2
DUMMY1_1115;1;7
DUMMY1_1116;1;0
DUMMY1_1117;1;2
DUMMY1_1118;1;5
DUMMY1_1119;2;10
DUMMY1_1120;1;2
DUMMY1_1121;1;0
DUMMY1_1122;1;9
DUMMY1_1123;1;0
DUMMY1_1124;1;1
DUMMY1_1125;1;1
DUMMY1_1126;1;5
DUMMY1_1127;1;0
DUMMY1_1128;1;7
DUMMY1_1129;1;1
DUMMY1_1130;1;8
DUMMY1_1131;1;6
DUMMY1_1132;1;7
DUMMY1_1133;1;9
DUMMY1_1134;1;8
DUMMY1_1135;1;4
DUMMY1_1136;1;4
DUMMY1_1137;1;7
DUMMY1_1138;1;2
DUMMY1_1139;1;4
DUMMY1_1140;1;10
DUMMY1_1141;1;3
DUMMY1_1142;1;3
DUMMY1_1143;1;10
DUMMY1_1144;2;0
DUMMY1_1145;1;0
DUMMY1_1146;2;0
DUMMY1_1147;1;0
DUMMY1_1148;1;2
DUMMY1_1149;1;0
DUMMY1_1150;1;10
DUMMY1_1151;1;1
DUMMY1_1152;1;3
DUMMY1_1153;1;4
DUMMY1_1154;1;2
DUMMY1_1155;1;1
DUMMY1_1156;1;5
DUMMY1_1157;1;8
DUMMY1_1158;1;1
DUMMY1_1159;1;7
DUMMY1_1160;1;2
DUMMY1_1161;1;2
DUMMY1_1162;1;0
DUMMY1_1163;1;1
DUMMY1_1164;1;6
DUMMY1_1165;1;0
DUMMY1_1166;1;9
DUMMY1_1167;1;0
DUMMY1_1168;1;8
DUMMY1_1169;1;7
DUMMY1_1170;1;4
DUMMY1_1171;1;4
DUMMY1_1172;1;6
DUMMY1_1173;2;4
DUMMY1_1174;1;4
DUMMY1_1175;1;9
DUMMY1_1176;1;2
DUMMY1_1177;1;0
DUMMY1_1178;1;5
DUMMY1_1179;1;3
DUMMY1_1180;1;0
DUMMY1_1181;1;1
DUMMY1_1182;1;3
DUMMY1_1183;1;3
DUMMY1_1184;1;7
DUMMY1_1185;1;7
DUMMY1_1186;1;0
DUMMY1_1187;1;10
DUMMY1_1188;1;6
DUMMY1_1189;2;0
DUMMY1_1190;2;5
DUMMY1_1191;1;9
DUMMY1_1192;1;2
DUMMY1_1193;1;0
DUMMY1_1194;1;9
DUMMY1_1195;1;1
DUMMY1_1196;1;8
DUMMY1_1197;1;0
DUMMY1_1198;1;2
DUMMY1_1199;1;2
DUMMY1_1200;1;5
DUMMY1_1201;1;5
DUMMY1_1202;1;10
DUMMY1_1203;1;6
DUMMY1_1204;1;2
DUMMY1_1205;1;0
DUMMY1_1206;1;1
DUMMY1_1207;1;6
DUMMY1_1208;1;0
DUMMY1_1209;1;9
DUMMY1_1210;2;1
DUMMY1_1211;1;5
DUMMY1_1212;1;0
DUMMY1_1213;1;7
DUMMY1_1214;1;0
DUMMY1_1215;1;10
DUMMY1_1216;1;0
DUMMY1_1217;1;0
DUMMY1_1218;1;8
DUMMY1_1219;1;0
DUMMY1_1220;1;0
DUMMY1_1221;1;2
DUMMY1_1222;1;0
DUMMY1_1223;1;8
DUMMY1_1224;1;4
DUMMY1_1225;1;5
DUMMY1_1226;1;0
DUMMY1_1227;1;0
DUMMY1_1228;1;0
DUMMY1_1229;1;10
DUMMY1_1230;1;0
DUMMY1_1231;1;4
DUMMY1_1232;1;0
DUMMY1_1233;1;0
DUMMY1_1234;1;6
DUMMY1_1235;1;2
DUMMY1_1236;1;0
DUMMY1_1237;1;0
DUMMY1_1238;1;2
DUMMY1_1239;1;9
DUMMY1_1240;1;9
DUMMY1_1241;1;0
DUMMY1_1242;1;0
DUMMY1_1243;1;6
DUMMY1_1244;1;7
DUMMY1_1245;1;2
DUMMY1_1246;1;8
DUMMY1_1247;1;6
DUMMY1_1248;1;0
DUMMY1_1249;1;7
DUMMY1_1250;1;7
DUMMY1_1251;1;0
DUMMY1_1252;1;0
DUMMY1_1253;1;2
DUMMY1_1254;1;5
DUMMY1_1255;1;7
DUMMY1_1256;1;0
DUMMY1_1257;1;8
DUMMY1_1258;1;5
DUMMY1_1259;1;10
DUMMY1_1260;2;0
DUMMY1_1261;1;6
DUMMY1_1262;1;0
DUMMY1_1263;1;0
DUMMY1_1264;1;1
DUMMY1_1265;1;1
DUMMY1_1266;1;0
DUMMY1_1267;1;2
DUMMY1_1268;1;7
DUMMY1_1269;1;0
DUMMY1_1270;1;8
DUMMY1_1271;1;0
DUMMY1_1272;1;9
DUMMY1_1273;1;0
DUMMY1_1274;1;1
DUMMY1_1275;1;1
DUMMY1_1276;1;2
DUMMY1_1277;1;0
DUMMY1_1278;1;1
DUMMY1_1279;1;4
DUMMY1_1280;1;0
DUMMY1_1281;1;8
DUMMY1_1282;1;10
DUMMY1_1283;1;3
DUMMY1_1284;1;3
DUMMY1_1285;2;0
DUMMY1_1286;1;8
DUMMY1_1287;1;0
DUMMY1_1288;1;0
DUMMY1_1289;1;0
DUMMY1_1290;1;0
DUMMY1_1291;1;3
DUMMY1_1292;1;2
DUMMY1_1293;1;0
DUMMY1_1294;1;10
DUMMY1_1295;1;9
DUMMY1_1296;1;3
DUMMY1_1297;1;0
DUMMY1_1298;1;0
DUMMY1_1299;1;0
DUMMY1_1300;1;2
DUMMY1_1301;1;3
DUMMY1_1302;1;8
DUMMY1_1303;1;4
DUMMY1_1304;1;2
DUMMY1_1305;1;4
DUMMY1_1306;1;0
DUMMY1_1307;1;0
DUMMY1_1308;1;2
DUMMY1_1309;1;0
DUMMY1_1310;1;10
DUMMY1_1311;1;5
DUMMY1_1312;1;7
DUMMY1_1313;1;10
DUMMY1_1314;1;7
DUMMY1_1315;1;7
DUMMY1_1316;1;1
DUMMY1_1317;1;0
DUMMY1_1318;1;8
DUMMY1_1319;1;4
DUMMY1_1320;1;9
DUMMY1_1321;1;0
DUMMY1_1322;2;6
DUMMY1_1323;1;1
DUMMY1_1324;1;8
DUMMY1_1325;1;0
DUMMY1_1326;1;0
DUMMY1_1327;1;8
DUMMY1_1328;1;8
DUMMY1_1329;2;0
DUMMY1_1330;2;1
DUMMY1_1331;1;4
DUMMY1_1332;1;1
DUMMY1_1333;1;4
DUMMY1_1334;1;9
DUMMY1_1335;1;3
DUMMY1_1336;1;0
DUMMY1_1337;2;1
DUMMY1_1338;1;5
DUMMY1_1339;1;6
DUMMY1_1340;1;3
DUMMY1_1341;1;2
DUMMY1_1342;1;0
DUMMY1_1343;1;7
DUMMY1_1344;1;9
DUMMY1_1345;1;1
DUMMY1_1346;1;3
DUMMY1_1347;1;10
DUMMY1_1348;1;0
DUMMY1_1349;1;8
DUMMY1_1350;1;0
DUMMY1_1351;1;1
DUMMY1_1352;1;3
DUMMY1_1353;1;9
DUMMY1_1354;1;10
DUMMY1_1355;1;0
DUMMY1_1356;1;10
DUMMY1_1357;1;3
DUMMY1_1358;1;4
DUMMY1_1359;1;7
DUMMY1_1360;1;1
DUMMY1_1361;1;0
DUMMY1_1362;1;0
DUMMY1_1363;1;4
DUMMY1_1364;1;3
DUMMY1_1365;1;4
DUMMY1_1366;1;1
DUMMY1_1367;1;9
DUMMY1_1368;1;5
DUMMY1_1369;1;0
DUMMY1_1370;1;4
DUMMY1_1371;1;0
DUMMY1_1372;1;4
DUMMY1_1373;1;5
DUMMY1_1374;1;6
DUMMY1_1375;1;10
DUMMY1_1376;1;1
DUMMY1_1377;1;10
DUMMY1_1378;1;1
DUMMY1_1379;1;10
DUMMY1_1380;1;0
DUMMY1_1381;1;0
DUMMY1_1382;1;0
DUMMY1_1383;1;8
DUMMY1_1384;1;3
DUMMY1_1385;1;8
DUMMY1_1386;1;5
DUMMY1_1387;1;8
DUMMY1_1388;1;7
DUMMY1_1389;1;3
DUMMY1_1390;1;4
DUMMY1_1391;1;0
DUMMY1_1392;2;0
DUMMY1_1393;1;5
DUMMY1_1394;1;0
DUMMY1_1395;1;10
DUMMY1_1396;2;0
DUMMY1_1397;1;4
DUMMY1_1398;1;10
DUMMY1_1399;1;0
DUMMY1_1400;1;1
DUMMY1_1401;1;2
DUMMY1_1402;1;7
DUMMY1_1403;1;5
DUMMY1_1404;1;0
DUMMY1_1405;1;6
DUMMY1_1406;1;5
DUMMY1_1407;1;0
DUMMY1_1408;1;6
DUMMY1_1409;1;8
DUMMY1_1410;1;0
DUMMY1_1411;1;1
DUMMY1_1412;2;0
DUMMY1_1413;1;3
DUMMY1_1414;1;0
DUMMY1_1415;1;8
DUMMY1_1416;1;5
DUMMY1_1417;2;4
DUMMY1_1418;1;9
DUMMY1_1419;1;0
DUMMY1_1420;1;9
DUMMY1_1421;1;2
DUMMY1_1422;1;0
DUMMY1_1423;1;9
DUMMY1_1424;1;7
DUMMY1_1425;1;7
DUMMY1_1426;1;8
DUMMY1_1427;1;8
DUMMY1_1428;1;10
DUMMY1_1429;1;1
DUMMY1_1430;1;10
DUMMY1_1431;1;0
DUMMY1_1432;1;5
DUMMY1_1433;1;0
DUMMY1_1434;1;3
DUMMY1_1435;1;1
DUMMY1_1436;1;10
DUMMY1_1437;1;0
DUMMY1_1438;1;6
DUMMY1_1439;1;0
DUMMY1_1440;1;8
DUMMY1_1441;1;0
DUMMY1_1442;1;2
DUMMY1_1443;1;8
DUMMY1_1444;1;10
DUMMY1_1445;1;1
DUMMY1_1446;1;0
DUMMY1_1447;1;4
DUMMY1_1448;1;10
DUMMY1_1449;2;4
DUMMY1_1450;1;7
DUMMY1_1451;1;0
DUMMY1_1452;1;1
DUMMY1_1453;1;0
DUMMY1_1454;1;4
DUMMY1_1455;1;4
DUMMY1_1456;1;7
DUMMY1_1457;1;0
DUMMY1_1458;1;0
DUMMY1_1459;1;8
DUMMY1_1460;1;10
DUMMY1_1461;1;5
DUMMY1_1462;1;0
DUMMY1_1463;1;1
DUMMY1_1464;1;6
DUMMY1_1465;1;7
DUMMY1_1466;1;10
DUMMY1_1467;1;0
DUMMY1_1468;1;0
DUMMY1_1469;1;4
DUMMY1_1470;1;10
DUMMY1_1471;1;7
DUMMY1_1472;1;9
DUMMY1_1473;1;10
DUMMY1_1474;1;8
DUMMY1_1475;1;9
DUMMY1_1476;1;0
DUMMY1_1477;1;0
DUMMY1_1478;1;4
DUMMY1_1479;1;0
DUMMY1_1480;1;10
DUMMY1_1481;1;2
DUMMY1_1482;1;9
DUMMY1_1483;1;4
DUMMY1_1484;1;4
DUMMY1_1485;1;7
DUMMY1_1486;1;0
DUMMY1_1487;1;5
DUMMY1_1488;1;5
DUMMY1_1489;1;10
DUMMY1_1490;2;2
DUMMY1_1491;2;0
DUMMY1_1492;1;10
DUMMY1_1493;1;6
DUMMY1_1494;1;7
DUMMY1_1495;1;6
DUMMY1_1496;1;6
DUMMY1_1497;1;5
DUMMY1_1498;1;2
DUMMY1_1499;1;1
DUMMY1_1500;1;5
DUMMY1_1501;1;9
DUMMY1_1502;1;0
DUMMY1_1503;1;5
DUMMY1_1504;1;5
DUMMY1_1505;1;5
DUMMY1_1506;1;0
DUMMY1_1507;2;8
DUMMY1_1508;1;4
DUMMY1_1509;1;0
DUMMY1_1510;1;3
DUMMY1_1511;1;4
DUMMY1_1512;1;10
DUMMY1_1513;1;10
DUMMY1_1514;1;10
DUMMY1_1515;1;3
DUMMY1_1516;1;0
DUMMY1_1517;1;8
DUMMY1_1518;2;0
DUMMY1_1519;1;6
DUMMY1_1520;1;2
DUMMY1_1521;1;3
DUMMY1_1522;1;2
DUMMY1_1523;1;2
DUMMY1_1524;1;3
DUMMY1_1525;1;10
DUMMY1_1526;2;6
DUMMY1_1527;1;5
DUMMY1_1528;1;2
DUMMY1_1529;1;6
DUMMY1_1530;1;6
DUMMY1_1531;1;10
DUMMY1_1532;1;9
DUMMY1_1533;1;3
DUMMY1_1534;1;0
DUMMY1_1535;2;7
DUMMY1_1536;1;0
DUMMY1_1537;1;9
DUMMY1_1538;1;2
DUMMY1_1539;1;8
DUMMY1_1540;1;0
DUMMY1_1541;1;0
DUMMY1_1542;1;0
DUMMY1_1543;1;5
DUMMY1_1544;1;0
DUMMY1_1545;1;0
DUMMY1_1546;1;7
DUMMY1_1547;1;0
DUMMY1_1548;1;8
DUMMY1_1549;1;10
DUMMY1_1550;1;0
DUMMY1_1551;1;7
DUMMY1_1552;2;0
DUMMY1_1553;2;0
DUMMY1_1554;1;1
DUMMY1_1555;1;2
DUMMY1_1556;1;4
DUMMY1_1557;1;5
DUMMY1_1558;1;0
DUMMY1_1559;1;0
DUMMY1_1560;1;7
DUMMY1_1561;1;0
DUMMY1_1562;1;0
DUMMY1_1563;1;5
DUMMY1_1564;1;7
DUMMY1_1565;1;0
DUMMY1_1566;1;10
DUMMY1_1567;1;0
DUMMY1_1568;1;10
DUMMY1_1569;1;9
DUMMY1_1570;1;9
DUMMY1_1571;1;0
DUMMY1_1572;1;7
DUMMY1_1573;1;0
DUMMY1_1574;2;0
DUMMY1_1575;1;0
DUMMY1_1576;1;4
DUMMY1_1577;1;0
DUMMY1_1578;1;9
DUMMY1_1579;1;5
DUMMY1_1580;1;3
DUMMY1_1581;1;0
DUMMY1_1582;1;0
DUMMY1_1583;1;4
DUMMY1_1584;1;6
DUMMY1_1585;1;1
DUMMY1_1586;1;7
DUMMY1_1587;1;10
DUMMY1_1588;1;10
DUMMY1_1589;1;0
DUMMY1_1590;1;0
DUMMY1_1591;1;3
DUMMY1_1592;2;3
DUMMY1_1593;1;1
DUMMY1_1594;1;8
DUMMY1_1595;1;0
DUMMY1_1596;1;10
DUMMY1_1597;1;3
DUMMY1_1598;1;0
DUMMY1_1599;1;4
DUMMY1_1600;1;7
DUMMY1_1601;1;0
DUMMY1_1602;2;0
DUMMY1_1603;1;0
DUMMY1_1604;1;8
DUMMY1_1605;1;1
DUMMY1_1606;1;0
DUMMY1_1607;1;9
DUMMY1_1608;1;0
DUMMY1_1609;1;1
DUMMY1_1610;1;0
DUMMY1_1611;2;5
DUMMY1_1612;1;10
DUMMY1_1613;1;8
DUMMY1_1614;1;0
DUMMY1_1615;1;0
DUMMY1_1616;1;7
DUMMY1_1617;1;5
DUMMY1_1618;1;0
DUMMY1_1619;1;0
DUMMY1_1620;1;7
DUMMY1_1621;1;0
DUMMY1_1622;2;0
DUMMY1_1623;1;10
DUMMY1_1624;1;2
DUMMY1_1625;1;0
DUMMY1_1626;1;0
DUMMY1_1627;1;0
DUMMY1_1628;1;3
DUMMY1_1629;1;9
DUMMY1_1630;1;0
DUMMY1_1631;1;2
DUMMY1_1632;1;7
DUMMY1_1633;1;5
DUMMY1_1634;1;0
DUMMY1_1635;1;8
DUMMY1_1636;1;0
DUMMY1_1637;1;4
DUMMY1_1638;1;4
DUMMY1_1639;1;3
DUMMY1_1640;1;4
DUMMY1_1641;1;1
DUMMY1_1642;1;6
DUMMY1_1643;1;0
DUMMY1_1644;2;2
DUMMY1_1645;1;7
DUMMY1_1646;1;6
DUMMY1_1647;1;3
DUMMY1_1648;1;0
DUMMY1_1649;1;1
DUMMY1_1650;1;10
DUMMY1_1651;1;7
DUMMY1_1652;1;2
DUMMY1_1653;1;5
DUMMY1_1654;2;6
DUMMY1_1655;1;0
DUMMY1_1656;1;6
DUMMY1_1657;1;4
DUMMY1_1658;1;0
DUMMY1_1659;1;10
DUMMY1_1660;1;1
DUMMY1_1661;1;6
DUMMY1_1662;1;0
DUMMY1_1663;1;1
DUMMY1_1664;1;2
DUMMY1_1665;1;0
DUMMY1_1666;1;7
DUMMY1_1667;1;0
DUMMY1_1668;1;0
DUMMY1_1669;1;7
DUMMY1_1670;1;0
DUMMY1_1671;1;3
DUMMY1_1672;1;5
DUMMY1_1673;1;8
DUMMY1_1674;1;0
DUMMY1_1675;1;3
DUMMY1_1676;1;0
DUMMY1_1677;1;0
DUMMY1_1678;1;8
DUMMY1_1679;1;6
DUMMY1_1680;1;9
DUMMY1_1681;1;6
DUMMY1_1682;1;3
DUMMY1_1683;1;8
DUMMY1_1684;1;0
DUMMY1_1685;1;7
DUMMY1_1686;1;5
DUMMY1_1687;1;6
DUMMY1_1688;1;8
DUMMY1_1689;2;1
DUMMY1_1690;1;5
DUMMY1_1691;1;10
DUMMY1_1692;1;10
DUMMY1_1693;1;0
DUMMY1_1694;2;8
DUMMY1_1695;2;9
DUMMY1_1696;1;5
DUMMY1_1697;1;10
DUMMY1_1698;1;0
DUMMY1_1699;1;10
DUMMY1_1700;1;8
DUMMY1_1701;1;1
DUMMY1_1702;1;1
DUMMY1_1703;1;4
DUMMY1_1704;1;9
DUMMY1_1705;1;4
DUMMY1_1706;1;8
DUMMY1_1707;1;9
DUMMY1_1708;1;0
DUMMY1_1709;1;1
DUMMY1_1710;1;8
DUMMY1_1711;1;0
DUMMY1_1712;1;0
DUMMY1_1713;1;6
DUMMY1_1714;1;7
DUMMY1_1715;1;0
DUMMY1_1716;1;7
DUMMY1_1717;1;7
DUMMY1_1718;2;0
DUMMY1_1719;1;8
DUMMY1_1720;1;9
DUMMY1_1721;2;4
DUMMY1_1722;1;8
DUMMY1_1723;1;0
DUMMY1_1724;1;9
DUMMY1_1725;1;4
DUMMY1_1726;2;4
DUMMY1_1727;1;0
DUMMY1_1728;1;7
DUMMY1_1729;1;0
DUMMY1_1730;2;0
DUMMY1_1731;1;0
DUMMY1_1732;1;7
DUMMY1_1733;1;1
DUMMY1_1734;1;6
DUMMY1_1735;1;4
DUMMY1_1736;1;0
DUMMY1_1737;1;0
DUMMY1_1738;1;4
DUMMY1_1739;1;0
DUMMY1_1740;1;5
DUMMY1_1741;1;7
DUMMY1_1742;1;5
DUMMY1_1743;1;0
DUMMY1_1744;1;0
DUMMY1_1745;1;7
DUMMY1_1746;1;10
DUMMY1_1747;1;0
DUMMY1_1748;1;5
DUMMY1_1749;1;0
DUMMY1_1750;1;0
DUMMY1_1751;1;0
DUMMY1_1752;1;9
DUMMY1_1753;1;10
DUMMY1_1754;1;7
DUMMY1_1755;1;6
DUMMY1_1756;1;8
DUMMY1_1757;1;8
DUMMY1_1758;1;4
DUMMY1_1759;1;1
DUMMY1_1760;2;8
DUMMY1_1761;1;10
DUMMY1_1762;1;2
DUMMY1_1763;1;5
DUMMY1_1764;1;3
DUMMY1_1765;1;8
DUMMY1_1766;1;5
DUMMY1_1767;1;7
DUMMY1_1768;1;9
DUMMY1_1769;1;6
DUMMY1_1770;1;8
DUMMY1_1771;1;7
DUMMY1_1772;1;0
DUMMY1_1773;1;0
DUMMY1_1774;1;4
DUMMY1_1775;1;0
DUMMY1_1776;1;0
DUMMY1_1777;2;10
DUMMY1_1778;1;9
DUMMY1_1779;1;0
DUMMY1_1780;1;0
DUMMY1_1781;1;2
DUMMY1_1782;1;0
DUMMY1_1783;1;3
DUMMY1_1784;1;0
DUMMY1_1785;1;0
DUMMY1_1786;1;8
DUMMY1_1787;1;0
DUMMY1_1788;1;0
DUMMY1_1789;1;0
DUMMY1_1790;1;4
DUMMY1_1791;1;0
DUMMY1_1792;1;0
DUMMY1_1793;1;5
DUMMY1_1794;2;5
DUMMY1_1795;1;6
DUMMY1_1796;1;0
DUMMY1_1797;1;4
DUMMY1_1798;1;8
DUMMY1_1799;1;1
DUMMY1_1800;1;0
DUMMY1_1801;2;5
DUMMY1_1802;1;0
DUMMY1_1803;1;0
DUMMY1_1804;1;0
DUMMY1_1805;1;0
DUMMY1_1806;1;6
DUMMY1_1807;1;8
DUMMY1_1808;1;9
DUMMY1_1809;1;3
DUMMY1_1810;1;3
DUMMY1_1811;1;0
DUMMY1_1812;1;10
DUMMY1_1813;1;6
DUMMY1_1814;1;9
DUMMY1_1815;1;0
DUMMY1_1816;1;6
DUMMY1_1817;1;0
DUMMY1_1818;1;2
DUMMY1_1819;1;10
DUMMY1_1820;1;4
DUMMY1_1821;1;1
DUMMY1_1822;1;1
DUMMY1_1823;1;5
DUMMY1_1824;1;4
DUMMY1_1825;1;0
DUMMY1_1826;1;0
DUMMY1_1827;1;3
DUMMY1_1828;1;8
DUMMY1_1829;1;3
DUMMY1_1830;1;6
DUMMY1_1831;1;1
DUMMY1_1832;1;3
DUMMY1_1833;1;3
DUMMY1_1834;1;0
DUMMY1_1835;1;9
DUMMY1_1836;1;0
DUMMY1_1837;1;9
DUMMY1_1838;1;8
DUMMY1_1839;1;4
DUMMY1_1840;1;9
DUMMY1_1841;1;4
DUMMY1_1842;1;6
DUMMY1_1843;1;3
DUMMY1_1844;1;5
DUMMY1_1845;1;0
DUMMY1_1846;1;0
DUMMY1_1847;1;1
DUMMY1_1848;1;9
DUMMY1_1849;1;1
DUMMY1_1850;1;7
DUMMY1_1851;1;0
DUMMY1_1852;2;10
DUMMY1_1853;1;0
DUMMY1_1854;1;6
DUMMY1_1855;1;3
DUMMY1_1856;1;8
DUMMY1_1857;1;5
DUMMY1_1858;1;7
DUMMY1_1859;2;0
DUMMY1_1860;1;1
DUMMY1_1861;2;2
DUMMY1_1862;1;2
DUMMY1_1863;1;0
DUMMY1_1864;1;4
DUMMY1_1865;1;10
DUMMY1_1866;1;7
DUMMY1_1867;1;0
DUMMY1_1868;1;9
DUMMY1_1869;1;0
DUMMY1_1870;1;0
DUMMY1_1871;1;0
DUMMY1_1872;2;1
DUMMY1_1873;1;7
DUMMY1_1874;1;9
DUMMY1_1875;1;10
DUMMY1_1876;1;3
DUMMY1_1877;1;0
DUMMY1_1878;1;3
DUMMY1_1879;1;0
DUMMY1_1880;2;0
DUMMY1_1881;1;10
DUMMY1_1882;1;9
DUMMY1_1883;1;2
DUMMY1_1884;1;7
DUMMY1_1885;1;8
DUMMY1_1886;1;0
DUMMY1_1887;1;7
DUMMY1_1888;1;9
DUMMY1_1889;1;2
DUMMY1_1890;1;5
DUMMY1_1891;1;0
DUMMY1_1892;1;0
DUMMY1_1893;1;0
DUMMY1_1894;1;10
DUMMY1_1895;1;9
DUMMY1_1896;2;0
DUMMY1_1897;1;7
DUMMY1_1898;1;6
DUMMY1_1899;1;9
DUMMY1_1900;1;0
DUMMY1_1901;1;1
DUMMY1_1902;1;5
DUMMY1_1903;1;5
DUMMY1_1904;1;1
DUMMY1_1905;1;6
DUMMY1_1906;1;0
DUMMY1_1907;1;4
DUMMY1_1908;1;0
DUMMY1_1909;1;10
DUMMY1_1910;1;0
DUMMY1_1911;1;0
DUMMY1_1912;1;0
DUMMY1_1913;1;0
DUMMY1_1914;1;8
DUMMY1_1915;1;2
DUMMY1_1916;1;5
DUMMY1_1917;1;3
DUMMY1_1918;1;9
DUMMY1_1919;1;0
DUMMY1_1920;1;0
DUMMY1_1921;1;4
DUMMY1_1922;1;3
DUMMY1_1923;1;2
DUMMY1_1924;1;2
DUMMY1_1925;1;1
DUMMY1_1926;1;9
DUMMY1_1927;1;1
DUMMY1_1928;1;0
DUMMY1_1929;2;3
DUMMY1_1930;1;7
DUMMY1_1931;1;0
DUMMY1_1932;1;4
DUMMY1_1933;1;4
DUMMY1_1934;1;9
DUMMY1_1935;1;0
DUMMY1_1936;1;0
DUMMY1_1937;1;10
DUMMY1_1938;1;8
DUMMY1_1939;1;1
DUMMY1_1940;1;2
DUMMY1_1941;1;8
DUMMY1_1942;1;0
DUMMY1_1943;1;4
DUMMY1_1944;1;0
DUMMY1_1945;1;6
DUMMY1_1946;2;6
DUMMY1_1947;1;3
DUMMY1_1948;2;0
DUMMY1_1949;1;4
DUMMY1_1950;1;2
DUMMY1_1951;1;0
DUMMY1_1952;1;5
DUMMY1_1953;1;9
DUMMY1_1954;1;0
DUMMY1_1955;1;2
DUMMY1_1956;1;3
DUMMY1_1957;1;0
DUMMY1_1958;1;8
DUMMY1_1959;1;3
DUMMY1_1960;1;0
DUMMY1_1961;1;2
DUMMY1_1962;1;2
DUMMY1_1963;1;0
DUMMY1_1964;1;0
DUMMY1_1965;1;1
DUMMY1_1966;1;0
DUMMY1_1967;2;5
DUMMY1_1968;1;1
DUMMY1_1969;1;4
DUMMY1_1970;1;3
DUMMY1_1971;1;5
DUMMY1_1972;1;5
DUMMY1_1973;1;1
DUMMY1_1974;1;2
DUMMY1_1975;1;1
DUMMY1_1976;1;3
DUMMY1_1977;1;9
DUMMY1_1978;1;0
DUMMY1_1979;1;9
DUMMY1_1980;1;2
DUMMY1_1981;1;0
DUMMY1_1982;1;0
DUMMY1_1983;2;6
DUMMY1_1984;1;0
DUMMY1_1985;1;3
DUMMY1_1986;1;0
DUMMY1_1987;1;0
DUMMY1_1988;1;4
DUMMY1_1989;1;0
DUMMY1_1990;1;8
DUMMY1_1991;1;10
DUMMY1_1992;1;10
DUMMY1_1993;1;3
DUMMY1_1994;1;2
DUMMY1_1995;1;0
DUMMY1_1996;1;5
DUMMY1_1997;1;1
DUMMY1_1998;1;1
DUMMY1_1999;1;9
DUMMY1_2000;1;0
